,mode_id,success,stable,severity,f_angle,f_freq,f_voltage,angle_sep_deg,freq_dev_hz,voltage_dip,sim_time
178,178,True,False,0.5380260618863186,0.3393032351661386,0.47650634338956976,0.9969914338234276,61.07458232990495,0.9530126867791395,0.9969914338234276,1.2354578971862793
179,179,True,False,0.8601292152246822,1.0,0.443414464571255,0.9971023963274741,183.37690138829353,0.88682892914251,0.9971023963274741,0.2998051643371582
180,180,True,False,0.6611169627864011,0.6035234185510286,0.4403625581168811,0.9970584559266662,108.63421533918515,0.8807251162337622,0.9970584559266662,1.2539613246917725
181,181,True,False,0.7679640833239431,0.7454567539648851,0.5839168140876829,0.9970260112783191,134.1822157136793,1.1678336281753658,0.9970260112783191,1.0690772533416748
182,182,True,False,0.9298487191712991,0.8738670815246138,0.9746359034231773,0.9970248102127912,157.29607467443049,1.9492718068463546,0.9970248102127912,1.345914363861084
183,183,True,False,0.8465104820603024,1.0,0.3889174748510946,0.9971244533901151,180.18925952821064,0.7778349497021892,0.9971244533901151,0.2912468910217285
184,184,True,False,0.9774950551650126,0.956491544075413,1.0,0.9969971325092243,172.16847793357434,3.8910821906751565,0.9969971325092243,1.1485109329223633
185,185,True,False,0.461320084971629,0.312182856331499,0.22393396093236007,0.996980666291158,56.192914139669824,0.44786792186472013,0.996980666291158,0.943645715713501
186,186,True,False,0.8405552204358798,1.0,0.36522843934926286,0.9969924423942563,182.38873030050627,0.7304568786985257,0.9969924423942563,0.3045079708099365
187,187,True,False,0.730225061308486,0.6860568621855123,0.5517339776791275,0.9970525431837916,123.49023519339222,1.103467955358255,0.9970525431837916,1.3824877738952637
188,188,True,False,0.8529262227161891,1.0,0.4146195313970118,0.9970853594677449,183.20942431564433,0.8292390627940236,0.9970853594677449,0.3021581172943115
189,189,True,False,0.6420464979857318,0.5705756511596776,0.42998092105831986,0.9970537685652522,102.70361720874196,0.8599618421166397,0.9970537685652522,1.2613525390625
190,190,True,False,0.6149540159097435,0.5515464551546461,0.35970859046795667,0.9970145628617255,99.27836192783629,0.7194171809359133,0.9970145628617255,1.0236046314239502
191,191,True,False,0.8777331589706482,1.0,0.5138317109239239,0.9971009249586689,182.62326408233756,1.0276634218478478,0.9971009249586689,0.5321805477142334
192,192,True,False,0.675280074884156,0.6280400895745591,0.4480206925755432,0.9970194278119625,113.04721612342065,0.8960413851510864,0.9970194278119625,1.0386900901794434
193,193,True,False,0.48737738764638733,0.33015305665299616,0.2922149529586058,0.9969884843209512,59.427550197539304,0.5844299059172116,0.9969884843209512,1.1750566959381104
194,194,True,False,0.7106505627558765,0.6814669855701706,0.48266522537182865,0.9970030545113361,122.6640574026307,0.9653304507436573,0.9970030545113361,1.0785202980041504
195,195,True,False,0.5144686546686992,0.39291735638857433,0.27502128392794845,0.9970186219696993,70.72512414994338,0.5500425678558969,0.9970186219696993,1.0424299240112305
196,196,True,False,0.914247147194054,1.0,0.659919472946175,0.9970691158300408,181.2373266571284,1.31983894589235,0.9970691158300408,0.6077022552490234
197,197,True,False,0.976667443960561,0.9550030413297053,1.0,0.9966636931828335,171.90054743934695,3.654026641649736,0.9966636931828335,0.9460134506225586
198,198,True,False,0.5883305640952141,0.5023046745475535,0.35168556976529075,0.9970273375204586,90.41484141855962,0.7033711395305815,0.9970273375204586,1.2786591053009033
199,199,True,False,0.4817037301303345,0.3308219270461004,0.26820399085846347,0.9969670755706739,59.54794686829808,0.5364079817169269,0.9969670755706739,1.0530810356140137
