dim0,dim1,predicted_severity
0.15490615013409983,-0.012744027193857838,0.6669945002990401
0.15709153887612085,-0.012744027193857838,0.6665162614112007
0.15927692761814186,-0.012744027193857838,0.6660545331498079
0.16146231636016284,-0.012744027193857838,0.6656097616799218
0.16364770510218385,-0.012744027193857838,0.665182383713063
0.16583309384420486,-0.012744027193857838,0.6647728258582508
0.16801848258622587,-0.012744027193857838,0.6643815039806494
0.17020387132824688,-0.012744027193857838,0.6640088225694515
0.1723892600702679,-0.012744027193857838,0.6636551741158125
0.1745746488122889,-0.012744027193857838,0.6633209385024424
0.17676003755430988,-0.012744027193857838,0.6630064824057494
0.1789454262963309,-0.012744027193857838,0.6627121587120539
0.1811308150383519,-0.012744027193857838,0.6624383059487668
0.18331620378037292,-0.012744027193857838,0.6621852477318897
0.18550159252239393,-0.012744027193857838,0.6619532922308978
0.18768698126441494,-0.012744027193857838,0.6617427316521463
0.18987237000643595,-0.012744027193857838,0.6615538417418209
