dim0,dim1,severity,label,fault_name,cluster_id
0.2023500114258397,0.2836528167999941,0.8391619658701877,unsafe,voltage_bus10,4
0.2023500114258397,0.2836528167999941,0.9290833077074296,unsafe,freq_bus2,4
0.2023500114258397,0.2836528167999941,0.8246827703668538,unsafe,freq_bus4,4
0.2023500114258397,0.2836528167999941,0.8641231918122055,unsafe,severe_bus7,4
0.1478541532718047,0.1359147135627536,0.6819553706952706,unsafe,angle_bus7,5
0.1478541532718047,0.1359147135627536,0.5103937515404968,safe,angle_bus8,5
0.1478541532718047,0.1359147135627536,0.5036945215514854,safe,voltage_bus9,5
0.1478541532718047,0.1359147135627536,0.4734708523815486,safe,voltage_bus10,5
0.1478541532718047,0.1359147135627536,0.7150052780735838,unsafe,freq_bus2,5
0.1478541532718047,0.1359147135627536,0.4767901802078813,safe,freq_bus4,5
0.1478541532718047,0.1359147135627536,0.901887332143687,unsafe,severe_bus7,5
0.3133808348527311,0.2944296784765872,0.8326491161549567,unsafe,angle_bus7,5
0.3133808348527311,0.2944296784765872,0.8314256216871763,unsafe,angle_bus8,5
0.3133808348527311,0.2944296784765872,0.9278974044170416,unsafe,voltage_bus9,5
0.3133808348527311,0.2944296784765872,0.8289400467131822,unsafe,voltage_bus10,5
0.3133808348527311,0.2944296784765872,0.6229341308407997,unsafe,freq_bus2,5
0.3133808348527311,0.2944296784765872,0.8307377367861848,unsafe,freq_bus4,5
0.3133808348527311,0.2944296784765872,0.8618174559624743,unsafe,severe_bus7,5
0.04283109810841,0.1255063849785621,0.8404148217722509,unsafe,angle_bus7,1
0.04283109810841,0.1255063849785621,0.8625678605099932,unsafe,angle_bus8,1
0.04283109810841,0.1255063849785621,0.9428099980935888,unsafe,voltage_bus9,1
0.04283109810841,0.1255063849785621,0.928800039795162,unsafe,voltage_bus10,1
0.04283109810841,0.1255063849785621,0.9153912625991848,unsafe,freq_bus2,1
0.04283109810841,0.1255063849785621,0.8656183800785877,unsafe,freq_bus4,1
0.04283109810841,0.1255063849785621,0.8778635628121191,unsafe,severe_bus7,1
0.2469404337584934,0.154207804310581,0.6308002225412184,unsafe,angle_bus7,3
0.2469404337584934,0.154207804310581,0.4922652739434649,safe,angle_bus8,3
0.2469404337584934,0.154207804310581,0.4868646678324962,safe,voltage_bus9,3
0.2469404337584934,0.154207804310581,0.4613766186092895,safe,voltage_bus10,3
0.2469404337584934,0.154207804310581,0.656347578753996,unsafe,freq_bus2,3
0.2469404337584934,0.154207804310581,0.4643006721493578,safe,freq_bus4,3
0.2469404337584934,0.154207804310581,0.9081853323663732,unsafe,severe_bus7,3
0.1237269115929755,0.0141590203108726,0.714694759990136,unsafe,angle_bus7,1
0.1237269115929755,0.0141590203108726,0.5141712506314289,safe,angle_bus8,1
0.1237269115929755,0.0141590203108726,0.506728245840986,safe,voltage_bus9,1
0.1237269115929755,0.0141590203108726,0.4783502565951749,safe,voltage_bus10,1
0.1237269115929755,0.0141590203108726,0.7513684944061902,unsafe,freq_bus2,1
0.1237269115929755,0.0141590203108726,0.4850136968940288,safe,freq_bus4,1
0.1237269115929755,0.0141590203108726,0.8893648784826628,unsafe,severe_bus7,1
0.1767013878766721,0.0285547581113395,0.958974283518235,unsafe,angle_bus7,1
0.1767013878766721,0.0285547581113395,0.9587285400633028,unsafe,angle_bus8,1
0.1767013878766721,0.0285547581113395,0.8816020666229809,unsafe,voltage_bus9,1
0.1767013878766721,0.0285547581113395,0.9586556256733436,unsafe,voltage_bus10,1
0.1767013878766721,0.0285547581113395,0.8609107580334046,unsafe,freq_bus2,1
0.1767013878766721,0.0285547581113395,0.998821579743509,unsafe,freq_bus4,1
0.1767013878766721,0.0285547581113395,0.9590223452016864,unsafe,severe_bus7,1
0.1365313019546516,0.2340908450851858,0.859664071328113,unsafe,angle_bus7,0
0.1365313019546516,0.2340908450851858,0.6461838097202903,unsafe,angle_bus8,0
0.1365313019546516,0.2340908450851858,0.6089552464973763,unsafe,voltage_bus9,0
0.1365313019546516,0.2340908450851858,0.6279768019389895,unsafe,voltage_bus10,0
0.1365313019546516,0.2340908450851858,0.8629945762290228,unsafe,freq_bus2,0
0.1365313019546516,0.2340908450851858,0.6450358172709522,unsafe,freq_bus4,0
0.1365313019546516,0.2340908450851858,0.8786514971886855,unsafe,severe_bus7,0
0.2351334166916184,0.0050929300564547,0.4600164785793827,safe,angle_bus7,5
0.2351334166916184,0.0050929300564547,0.3961619413494939,safe,angle_bus8,5
0.2351334166916184,0.0050929300564547,0.3956303199995283,safe,voltage_bus9,5
0.2351334166916184,0.0050929300564547,0.3811346104400409,safe,voltage_bus10,5
0.2351334166916184,0.0050929300564547,0.4781989183137456,safe,freq_bus2,5
0.2351334166916184,0.0050929300564547,0.3902010351439278,safe,freq_bus4,5
0.2351334166916184,0.0050929300564547,0.5853982647215568,safe,severe_bus7,5
0.3447932759752846,0.0356108853969495,0.8489049220240366,unsafe,angle_bus7,1
0.3447932759752846,0.0356108853969495,0.8688382706853264,unsafe,angle_bus8,1
0.3447932759752846,0.0356108853969495,0.9580149355615966,unsafe,voltage_bus9,1
