re_level,fault_name,f_angle,f_freq,f_voltage,severity
0,voltage_bus9,0.272184765069667,0.4665306309765675,0.9958976842880004,0.5016994613509755
0,voltage_bus10,0.2550616464828654,0.4700730575902447,0.996384433332056,0.4941451959720079
0,freq_bus2,0.393224923550678,0.4651956398184289,0.9962885418606312,0.561983507195104
0,freq_bus4,0.2550616464828654,0.4678994060619885,0.9960996662157452,0.4935305913108661
0,severe_bus7,0.5229314843440097,0.4799865605879567,0.997270993080264,0.63078013058906
0,angle_bus7,0.3177470485292723,0.7311650726677819,0.9969849565378536,0.5909110315660451
0,angle_bus8,0.3078806275469555,0.7307352885120508,0.996716360304592,0.5858032259776385
0,voltage_bus9,0.3078806275469555,0.7301207539453962,0.9959626911497954,0.5854611750472756
0,voltage_bus10,0.3078806275469555,0.7329455945269778,0.996424112345928,0.5862827404917041
0,freq_bus2,0.3622371597885158,0.7292185956244097,0.9963997766228356,0.6125231729560693
0,freq_bus4,0.3078806275469555,0.7309246691851783,0.9961400290973448,0.5857064883441084
0,severe_bus7,0.447000484408287,0.7250493397822453,0.9972413118837632,0.6540729051206456
0,angle_bus7,0.6069469076907156,0.4105630636240285,0.9970008538359784,0.6553644332103595
0,angle_bus8,0.45306741514454,0.2092162048328987,0.996564014819997,0.5279787624854939
0,voltage_bus9,0.4458141168692463,0.2054890617072899,0.9957225047006398,0.5232099500366056
0,voltage_bus10,0.4153750525174468,0.1941183115235567,0.996286384099334,0.5052887001644462
0,freq_bus2,0.6269548728318957,0.449688625022123,0.9959152204401452,0.6748783977815149
0,freq_bus4,0.4153750525174468,0.1901681501390122,0.996004083858154,0.504230584758015
0,severe_bus7,1.0,0.5672623085388402,0.9973876909139032,0.8911624998631859
0,angle_bus7,0.3916654530051253,0.3034357732523105,0.9970076861304964,0.5209435913482644
0,angle_bus8,0.2945820519082908,0.3000103875273119,0.996651678790336,0.4714565425335574
0,voltage_bus9,0.2914721905344974,0.2992736662215911,0.9958611396096346,0.4695197967250551
0,voltage_bus10,0.2753838377474026,0.3022866788332514,0.9963645774093124,0.4623547329343422
0,freq_bus2,0.4225380930993653,0.3022955126245783,0.9962335309867228,0.5359013074525079
0,freq_bus4,0.2753838377474026,0.3000114394053419,0.9960789309676223,0.4617145114669424
0,severe_bus7,0.5845916716586215,0.519840706070049,0.9973107792581803,0.6715837071613681
0,angle_bus7,0.8790219939675364,0.8735242826349747,0.9969918427699834,0.9071400283350078
