mode_id,wind_area1_pct,wind_area2_pct,solar_area1_pct,solar_area2_pct,load_area1,load_area2,gen_dispatch_bias,total_re_pct,max_severity,worst_fault,f_angle_max,f_freq_max,f_voltage_max
44,0.1384597160100785,0.3336871718774198,0.2928069585091311,0.2637292412486821,0.848935142954078,0.733029692822652,0.0963884563940229,0.5143415438226557,0.6751304053034168,severe_combined,0.5533431031591092,0.6026108334643361,0.9972863357846478
45,0.1025939995800116,0.1805115880400966,0.1599576494484198,0.2191158542886331,1.070935632572349,0.956240308230366,0.0199082789941758,0.3310895456785806,0.8965758260180854,severe_combined,1.0,0.8357463867364388,0.997497133195939
46,0.3290886223614929,0.1413599637605944,0.2225414393575415,0.1082159190516585,0.8640453874868383,0.894141380275062,-0.030145130254665,0.4006029722656438,0.8872643107059787,severe_combined,1.0,0.5515065447440435,0.9975506980798712
47,0.086243945451577,0.0839519202209635,0.1645815999558431,0.2595258673249098,1.0296616106976937,1.053141313100317,0.0244342280995681,0.2971516664766467,0.8995720070185672,severe_combined,1.0,0.8719236538846609,0.9975032088025384
48,0.0897306637585195,0.2044694020237317,0.0203475669434789,0.2896837858481759,0.9988188516670208,1.0651762834246004,0.1025685818048201,0.3021157092869531,0.9483829533618856,angle_dominated,1.0,1.0,0.9975298182820168
49,0.1966396331803459,0.1162668394523148,0.2406855493082557,0.1631626176376549,1.1042587875302237,1.127326214913497,-0.0810720591470729,0.3583773197892858,0.953514066652005,voltage_dominated,1.0,0.8140562666080413,1.0
50,0.256210675718614,0.0252592427774575,0.1427193885638663,0.0006658699594984,0.8587405083322126,0.8570291599452969,0.1382573074332748,0.2124275885097181,0.8994163777151876,severe_combined,1.0,0.6000644699256377,0.9976010409351124
51,0.3115134408518957,0.2893887610921321,0.2080045355274163,0.0782278951086454,0.7340335577351188,0.8024685024262508,-0.053705406365484,0.4435673162900447,0.89468099431425,angle_dominated,1.0,0.5817214688107164,0.997480289215146
52,0.1461432363788774,0.0945599342884717,0.2392446698272052,0.0675662209726774,0.9662960095987144,0.7447739905392801,-0.0401809266522308,0.2737570307336159,0.8305523636003547,severe_combined,0.7695747576876684,0.7856949823935153,0.9973649566325667
53,0.1852211795539241,0.2223417767279257,0.1551564116152374,0.2863624112995215,0.8280262764247985,0.914994695116973,0.0262370969809604,0.4245408895983044,0.8325773033251216,severe_combined,0.7645062588733766,0.8039119207539898,0.9973847747997432
54,0.1279225220243714,0.3021778554867565,0.0854604725647383,0.2666615435167027,0.9012332816900692,0.8057761412371189,0.1222313724105406,0.3911111967962845,0.7106033123872952,severe_combined,0.6336863130963637,0.5777008665827346,0.997339756773719
55,0.0415306459774917,0.0126602780227953,0.2090904477561286,0.238412876059463,0.9792245885517494,1.0339891138066126,-0.0724988169585314,0.2508471239079394,0.8935503444595515,severe_combined,1.0,0.6564405912176561,0.997447331200592
