mode_idx,re_level,fault_name,fault_bus,clear_time,success,stable,severity,f_angle,f_freq,f_voltage,V_min,max_angle_deg,max_freq_dev_hz,sim_time,wind_area1_pct,wind_area2_pct,solar_area1_pct,solar_area2_pct,load_area1,load_area2,gen_dispatch_bias
1,0,voltage_bus10,10,0.1,True,False,0.45564399170331293,0.3582680879762481,0.10970560478887847,0.9963341860718771,0.0036658139281229097,64.48825583572466,0.21941120957775784,1.397646188735962,0.0955658580117267,0.06772761278215224,0.09334061409738124,0.14202137057921868,0.9719391493150834,0.8728937755098767,0.10681434194935971
1,0,freq_bus2,2,0.1,True,False,0.6850077467182744,0.6184948851371059,0.5069999125036482,0.9960413040952373,0.003958695904762765,111.32907932467907,1.0139998250072946,1.2196617126464844,0.0955658580117267,0.06772761278215224,0.09334061409738124,0.14202137057921868,0.9719391493150834,0.8728937755098767,0.10681434194935971
1,0,freq_bus4,4,0.15,True,False,0.46208564527884,0.35682239069927757,0.1386390715011494,0.9960587282156553,0.003941271784344652,64.22803032586997,0.2772781430022997,1.2892532348632812,0.0955658580117267,0.06772761278215224,0.09334061409738124,0.14202137057921868,0.9719391493150834,0.8728937755098767,0.10681434194935971
1,0,severe_bus7,7,0.2,True,False,0.914878817223358,1.0,0.6620489974260906,0.9974662714673411,0.002533728532658888,184.0344641088016,1.3240979948521803,0.3551015853881836,0.0955658580117267,0.06772761278215224,0.09334061409738124,0.14202137057921868,0.9719391493150834,0.8728937755098767,0.10681434194935971
2,0,angle_bus7,7,0.1,True,False,0.5116250203723114,0.3817489711317483,0.28597516656802924,0.9970269726577194,0.002973027342280525,68.7148148037147,0.571950333136062,1.3671748638153076,0.11645474031870132,0.08029301975605098,0.11330159159008352,0.1441621237719468,1.0240603145366654,0.7847493887080708,0.0371714717565958
2,0,angle_bus8,8,0.1,True,False,0.42486043825171,0.2688846195190243,0.16502376132418917,0.9966487526446022,0.0033512473553978747,48.399231513424375,0.3300475226483801,1.0753278732299805,0.11645474031870132,0.08029301975605098,0.11330159159008352,0.1441621237719468,1.0240603145366654,0.7847493887080708,0.0371714717565958
2,0,voltage_bus9,9,0.1,True,False,0.4225315020654224,0.26480457430657656,0.16465630256052677,0.9958605570880097,0.004139442911990317,47.66482337518378,0.32931260512105265,1.2734432220458984,0.11645474031870132,0.08029301975605098,0.11330159159008352,0.1441621237719468,1.0240603145366654,0.7847493887080708,0.0371714717565958
2,0,voltage_bus10,10,0.1,True,False,0.40535881770544513,0.2525183268233283,0.12001525798656587,0.9963833591885581,0.0036166408114418486,45.453298828199095,0.2400305159731353,0.9850914478302002,0.11645474031870132,0.08029301975605098,0.11330159159008352,0.1441621237719468,1.0240603145366654,0.7847493887080708,0.0371714717565958
2,0,freq_bus2,2,0.1,True,False,0.530216314555689,0.40590220768211216,0.3129191261297066,0.9961417167288249,0.0038582832711751467,73.06239738278019,0.6258382522594097,1.2925572395324707,0.11645474031870132,0.08029301975605098,0.11330159159008352,0.1441621237719468,1.0240603145366654,0.7847493887080708,0.0371714717565958
2,0,freq_bus4,4,0.15,True,False,0.41353899873335404,0.2525183268233283,0.15301189464511822,0.9961074466416413,0.003892553358358738,45.453298828199095,0.3060237892902373,1.3917298316955566,0.11645474031870132,0.08029301975605098,0.11330159159008352,0.1441621237719468,1.0240603145366654,0.7847493887080708,0.0371714717565958
